id;name;dob;affiliation
7281;M__Andor;1948-04-18;Oklahoma State University
7284;Gabriela_Radu;1959-05-15;University of Kentucky
7283;R__Cozlac;1975-04-21;University of Nebraska-Lincoln
7297;S__P__Andrade;1986-10-28;University of Arkansas
7296;P__Campos;1947-10-27;University of Wisconsin-Madiso
7299;A__Saadane;1956-01-09;China Agricultural University
7298;L__Moro;1965-01-12;University of Nebraska-Lincoln
7291;M__Tomescu;1980-04-02;Chinese Academy of Sciences
7290;P__Tuduce;1997-05-31;Michigan State University
7293;N__B__Pereira;1979-06-07;University of Arkansas
7292;Camila_Couto_Figueiredo;1962-07-09;Slovak University of Technology in Bratislava
7295;L__Oliveira;1988-01-29;Slovak University of Technology in Bratislava
7294;L__Pereira;2000-11-06;Michigan State University
3704;Y__Hofmann;1971-02-28;University of Arkansas
3705;Xue_Qing_Li;1957-11-17;University of Illinois
3706;Sabina_Nivelius;1993-12-09;University of Illinois
3707;P__Gross;1999-09-02;Beijing Normal University
3708;F__Kadlubar;2000-12-11;Kansas State University
3709;D__Ziegler;1964-06-18;Wuhan University
3700;B__Clement;1966-08-08;China Agricultural University
3701;Sabine_Mau;1954-03-23;Wuhan University
3702;S__Deters;1961-11-18;Wuhan University
3703;S__Andersson;1995-08-14;Kansas State University
3715;H__H__Marsh;1972-03-05;University of Illinois
3716;J__Weisburger;1952-01-21;Kyoto University
3717;E__Weisburger;1971-07-06;University of Wisconsin-Madiso
3718;Z__Ullah;1958-05-13;China Agricultural University
3719;Z__Rehman;1959-11-10;Chinese Academy of Sciences
3710;E__M__McKee;1996-10-01;Michigan State University
3711;P__Nixon;1984-04-24;University of Illinois
3712;J__Bertino;1964-10-23;Oklahoma State University
3713;J__Williams;1964-03-24;Stanford University
3714;P__H__Grantham;1971-12-05;Kyoto University
3726;M__Sarwar;1971-07-10;Michigan State University
3727;I__Ahmed;1991-05-29;University of Wisconsin-Madiso
3728;S__Qaisrani;1967-07-04;Oklahoma State University
3729;F__Azam;1951-06-05;University of Wisconsin-Madiso
3720;Yulong_Yin;1979-06-13;Kyoto University
3721;H__Stein;1973-12-15;China Agricultural University
3722;Z__Hayat;1997-10-22;Oklahoma State University
3723;G__Ahmed;1949-05-19;University of Wisconsin-Madiso
3724;M__Nisa;1972-05-14;University of Nebraska-Lincoln
3725;M__Akhtar;1978-11-02;China Agricultural University
2405;D__Öngür;1970-10-01;Michigan State University
3737;Y__Ebrahimnezhad;1970-01-15;University of Arkansas
2404;Margaret_E__Guyer;1961-11-09;University of Wisconsin-Madiso
3738;A__Mohan;1950-10-22;University of Illinois
2403;Kelsey_A_Johnson;1981-06-07;University of Copenhagen
3739;M__Zampiga;1961-03-01;Kansas State University
2402;M__Keshavan;1953-11-21;China Agricultural University
2401;C__Tek;1977-05-09;Stanford University
2400;S__Woods;1982-04-06;Kyoto University
3730;T__Pasha;1999-12-16;Stanford University
3731;F__Bibi;1980-09-12;Slovak University of Technology in Bratislava
3732;S__Naveed;1961-11-16;China Agricultural University
2409;Zachary_B__Millman;1954-06-18;Michigan State University
3733;S__Murtaza;1982-02-03;China Agricultural University
2408;Beshaun_J_Davis;1985-12-02;Beijing Normal University
3734;Aydin_Mesgar;2002-05-02;Stanford University
2407;E__Carol;1977-07-02;Kansas State University
3735;H__Aghdam_Shahryar;1947-12-02;University of Illinois
2406;M__Friedman_Yakoobian;1972-09-21;Oklahoma State University
3736;C__Bailey;1980-07-05;University of Kentucky
3750;M__Valentino;1962-03-01;Kansas State University
2416;Alyssa_N_Williamson;1994-09-07;University of Wisconsin-Madiso
3748;M__Ikram;1963-05-14;Michigan State University
2415;Michael_Stepansky;1990-07-12;University of Kentucky
3749;M__Vernooij;1992-01-08;Beijing Normal University
2414;D__Ongur;1984-07-18;University of Arkansas
2413;A__Sanders;1989-08-08;Colorado State University
2412;A__Szmulewicz;1948-01-27;Kyoto University
2411;Hyun_Jung_Kim;1982-07-25;University of Kentucky
2410;P__Guvenek_Cokol;1997-08-22;Michigan State University
3740;F__Calini;1996-02-21;Michigan State University
3741;F__Sirri;1998-11-01;University of Copenhagen
3742;L__Cremers;1974-07-09;Beijing Normal University
3743;M__Groot;1993-10-05;China Agricultural University
3744;A__Hofman;1998-10-15;Stanford University
2419;J__Goodchild;1970-07-31;Chinese Academy of Sciences
3745;G__Krestin;1970-08-06;University of Kentucky
2418;M__Donaldson;1990-11-08;Oklahoma State University
3746;A__Lugt;1972-12-08;Kansas State University
2417;M__Keshavan;1985-08-05;Slovak University of Technology in Bratislava
3747;W__Niessen;1986-03-15;University of Nebraska-Lincoln
3760;A__Mitra;1949-06-30;Michigan State University
3761;Moritz_Lang;1963-06-12;Kansas State University
2430;Jeng_fen_Liu;1952-12-06;Beijing Normal University
2427;Chia_ling_Hsu;1981-05-09;Stanford University
3759;J__C__Misra;1977-07-18;University of Kentucky
2426;Cláudia_Tartaglia_Reis;1997-01-11;Michigan State University
2425;P__Sousa;1962-06-14;Beijing Normal University
2424;C__V__R__D__O__E__Corrêa;1981-11-14;Michigan State University
2423;Rami_Bailony;1998-04-24;Michigan State University
2422;Levonti_Ohanisian;1982-08-08;Colorado State University
2421;D__Amanatullah;1982-08-29;Slovak University of Technology in Bratislava
2420;Jane_Ziegler;1971-12-24;University of Nebraska-Lincoln
3751;L__Mont;1948-11-24;Beijing Normal University
3752;L__Aguinaga;1948-11-15;University of Copenhagen
3753;I__Anguera;1974-05-15;Slovak University of Technology in Bratislava
3754;I__Eizmendi;1989-01-09;University of Copenhagen
3755;J__Sánchez;1970-03-12;Beijing Normal University
3756;L__Guillamón;1951-12-04;University of Arkansas
2429;Ching_Heng_Lin;1968-03-23;Slovak University of Technology in Bratislava
3757;M__Matas;1986-01-23;University of Illinois
2428;Wei_szu_Lin;1986-09-29;Chinese Academy of Sciences
3758;J__Brugada;1989-08-09;Kyoto University
3770;F__Allgöwer;1999-05-31;University of Wisconsin-Madiso
3771;T__Leise;1982-12-01;Stanford University
3772;Connie_Wang;1955-06-23;University of Arkansas
2441;M__Tsuneishi;1953-07-31;Kyoto University
2440;Yung_Ta_Chang;1961-01-02;University of Copenhagen
2438;Ling_Hsia_Wang;1958-05-23;China Agricultural University
2437;Ming_Chung_Lee;1971-01-21;University of Illinois
2436;C__Chiang;1953-02-05;University of Wisconsin-Madiso
2435;Yin_Lin_Wang;1970-09-17;University of Nebraska-Lincoln
2434;Feng_Chou_Cheng;1962-12-03;Stanford University
2433;Laura_E__Harris_Vieyra;1977-09-17;Wuhan University
2432;Joseph_Franco;1994-01-12;University of Guelph
2431;Kalin_L__Johnson;1971-11-21;University of Kentucky
3762;T__Marquez_Lago;1980-01-27;Oklahoma State University
3763;J__Stelling;2002-02-07;Kansas State University
3764;S__Waldherr;2002-05-30;Oklahoma State University
3765;Y__Borg;1973-01-22;University of Nebraska-Lincoln
3766;S__Alsford;2001-04-05;Slovak University of Technology in Bratislava
3767;V__Pavlika;2002-12-19;Slovak University of Technology in Bratislava
3768;A__Zaikin;1972-10-15;Kyoto University
2439;Tzu_Chiang_Lin;1952-09-02;University of Guelph
3769;D__Nesbeth;2002-10-21;University of Kentucky
3780;T__Sell;1962-04-26;University of Guelph
3781;J__Lowe;1963-11-08;Oklahoma State University
3782;R__Jones;1987-04-07;Kansas State University
3783;Y__F__Chen;1999-05-18;Michigan State University
2452;C__Medina_Solís;1980-09-17;University of Copenhagen
2451;A__Pontigo_Loyola;1962-08-16;University of Wisconsin-Madiso
2450;M__Marquez_Corona;1947-05-21;University of Guelph
2449;César_Tadeo_Hernández_Martínez;1966-08-23;University of Wisconsin-Madiso
2448;Sandra_Isabel_Jiménez_Gayosso;1993-05-03;University of Illinois
2447;S__E__Lucas_Rincón;1948-10-14;University of Nebraska-Lincoln
2446;J__J__Villalobos_Rodelo;1966-06-21;Stanford University
2445;Tamotsu_Sato;1974-08-29;University of Copenhagen
2444;Tsuyoshi_Kodama;1975-09-17;Kansas State University
2443;Takeyuki_Yamaguchi;1971-01-24;Slovak University of Technology in Bratislava
2442;Tatsuo_Yamamoto;1961-04-22;University of Kentucky
3773;Paula_J__Gitis;2002-12-02;Michigan State University
3774;D__Welsh;1968-01-04;Wuhan University
3775;M__Gerson;1952-05-28;Stanford University
3776;J__Mantil;1973-12-24;Slovak University of Technology in Bratislava
3777;J__Allen;1978-06-30;Michigan State University
3778;R__Silva;1958-12-28;Wuhan University
3779;Y__F__Chen;1967-06-01;Beijing Normal University
3790;M__Stöber;2001-08-20;China Agricultural University
3791;H__Vetter;1978-07-26;Stanford University
3792;Bin_Nan_Wu;1966-12-25;Kansas State University
3793;Chien_Wen_Chen;1992-01-21;Chinese Academy of Sciences
3794;S__Liou;1980-10-30;University of Copenhagen
2463;Allison_Middernacht;1947-12-29;Beijing Normal University
2462;V__Duboski;1970-05-17;University of Illinois
2461;M__Gionfriddo;2000-12-09;Michigan State University
2460;M__Kim;1976-02-17;Stanford University
2459;Se_Hwang_Jung;1951-09-15;University of Wisconsin-Madiso
2458;B__Shin;1949-06-13;Colorado State University
2457;Jae_In_Ryu;1998-10-07;Colorado State University
2456;Hyang_Ah_Park;1948-05-29;China Agricultural University
2455;Alfredo_R__Lim;1970-08-22;Beijing Normal University
2454;Ji_Eun_Jeon;1965-03-07;China Agricultural University
2453;G__Maupomé;1977-05-01;Wuhan University
3784;Y__T__Lin;1976-08-28;Beijing Normal University
3785;S__Wu;1984-08-27;University of Copenhagen
3786;A__Mandi;1985-06-20;University of Arkansas
3787;G__Galfóczy;1985-07-17;Kyoto University
3788;É__Galambos;1967-05-19;University of Illinois
3789;U__Juergens;2000-01-27;Michigan State University
2474;M__Kołek;1982-06-11;University of Arkansas
2473;H__Zborowska;1959-05-26;University of Wisconsin-Madiso
2472;M__Wróbel;1972-03-24;University of Guelph
2471;E__Skarżyńska;1968-04-21;University of Copenhagen
2470;Dae_Hyung_Lee;1947-07-06;China Agricultural University
2469;Y__Koo;1999-07-25;China Agricultural University
2468;Soo_Young_Lee;1952-08-19;Stanford University
2467;Nadeem_Y__Karimbux;1988-10-17;Wuhan University
2466;E__Wright;1977-06-23;University of Wisconsin-Madiso
2465;J__Graham;1981-07-07;Wuhan University
2464;M__Kern;1960-12-03;Oklahoma State University
3795;J__Yeh;1997-10-12;Kyoto University
3796;Hui_Hsuan_Chung;1949-10-18;Slovak University of Technology in Bratislava
3797;I__Chen;1951-11-21;China Agricultural University
3798;Yi_Lv;1991-06-22;Beijing Normal University
3799;R__Zhao;1992-05-04;Stanford University
2485;J__Młodawski;1991-10-22;Colorado State University
2484;W__Rokita;1968-09-27;University of Guelph
2483;T__Issat;1995-07-06;Kansas State University
2482;A__Jakimiuk;1980-10-29;Colorado State University
2481;B__Banaszewska;2001-06-19;Stanford University
2480;P__Piekarski;1994-07-30;University of Guelph
2479;R__Spaczyński;1992-08-29;University of Wisconsin-Madiso
2478;D__Warzecha;1951-12-13;University of Guelph
2477;M__Lipa;1951-07-24;University of Nebraska-Lincoln
2476;M__Kiecka;1996-02-10;Oklahoma State University
2475;G__Mańka;2002-10-09;University of Nebraska-Lincoln
2496;Sarentha_Chetty;1989-05-16;Slovak University of Technology in Bratislava
2495;Jon_Benay_Mitchell;1963-04-09;Stanford University
2494;P__Laudański;1987-09-28;Kyoto University
2493;B__Lisowska_Myjak;1951-10-06;China Agricultural University
2492;M__Wielgoś;1980-11-19;University of Arkansas
2491;Marek_Kluza;1954-08-04;University of Illinois
2490;T__Kluz;1977-12-20;University of Wisconsin-Madiso
2489;Kamil_Szczupak;1970-03-25;Oklahoma State University
2488;G__Raba;1993-11-28;Stanford University
2487;P__Sieroszewski;1947-10-20;Chinese Academy of Sciences
2486;M__Szubert;1981-10-10;Beijing Normal University
2499;Łukasz_Ołdak;1992-03-06;University of Copenhagen
2498;Julia_Załęcka;1995-01-11;Slovak University of Technology in Bratislava
2497;F__Kathrada;1985-04-26;Slovak University of Technology in Bratislava
9910;Y__Marín;1990-02-17;University of Nebraska-Lincoln
9908;Antonio_Barba_Orejudo;1954-06-05;University of Illinois
9909;L__Vielma;1997-05-19;University of Arkansas
9902;Lucía_López_Ocáriz_Olmos;1978-09-03;Beijing Normal University
9903;M__Moruno;1957-12-21;University of Arkansas
9900;Cristina_Álvarez_Herreros;1991-08-20;Colorado State University
9901;C__Martín;1975-11-19;Michigan State University
9906;L__Coco;1972-01-10;Chinese Academy of Sciences
9907;Cristina_Hernández_Gamito;1957-03-05;Chinese Academy of Sciences
9904;M__F__Fernando_García_Montoto_;1968-12-16;University of Guelph
9905;Mirón_Rodriguez;2002-05-19;Wuhan University
9920;A__Rosato;1978-08-28;University of Kentucky
9921;Andrea_Naveiro_Pan;2001-01-23;Stanford University
9919;Pablo_Casas;1974-04-21;University of Guelph
9913;Silvia_Esquivel_Ramírez;1984-02-26;Chinese Academy of Sciences
9914;J__Carbonell;1956-08-14;Slovak University of Technology in Bratislava
9911;Francisco_de_Borja_Amador_Penco;1971-02-23;Kyoto University
9912;Marta_Donoso_Domínguez;1957-07-03;Kyoto University
9917;G__Aguilar;1988-11-12;Colorado State University
9918;María_Gestal;1998-07-09;Kansas State University
9915;Berta_Monleón_López;1972-06-27;Kyoto University
9916;Sara_Martínez_Castro;2000-05-04;University of Illinois
8600;L__Zapata;1985-02-15;Michigan State University
9931;P__Tirado;1956-12-15;Colorado State University
8601;N__Rodríguez;1963-10-27;University of Nebraska-Lincoln
9932;A__C__Calvo;1958-01-21;University of Kentucky
9930;J__Antón;1959-05-27;Oklahoma State University
9924;Eva_M__Rodriguez;1993-12-15;Chinese Academy of Sciences
9925;Diego_Ruanova_Seijo;1960-10-19;Chinese Academy of Sciences
9922;M__Portela;1973-02-24;University of Nebraska-Lincoln
9923;A__Romar;1967-05-20;Kansas State University
9928;Esther_Moreno_López;1974-08-12;Oklahoma State University
9929;S__Gil;1965-12-01;Kyoto University
9926;Pablo_Rama_Maceiras;1957-01-25;Stanford University
9927;Francisco_Castro_Ceoane;1966-05-06;Colorado State University
8611;P__Harbut;1983-09-27;Beijing Normal University
9942;Ángel_Díez_Domínguez;1955-03-28;Kyoto University
8612;G__Hedenstierna;1990-02-14;University of Guelph
9943;I__Zubizarreta;1954-08-27;University of Wisconsin-Madiso
9940;J__Serrano;1963-09-23;Michigan State University
8610;K__Kairaitis;1985-12-10;Chinese Academy of Sciences
9941;J__Pérez_Asenjo;1961-11-10;University of Kentucky
8604;C__Gomila;1951-05-01;Michigan State University
9935;B__Gil;1988-09-15;Michigan State University
8605;M__Flores;1949-06-15;Colorado State University
9936;Laura_Pradal_Jarne;1958-04-23;Chinese Academy of Sciences
8602;M__Torrens;1962-03-16;Beijing Normal University
9933;Laura_Forés_Lisbona;1970-08-19;China Agricultural University
8603;A__Cordón;1948-03-30;Kyoto University
9934;M__Romero;1993-12-03;Colorado State University
8608;L__Mateo;1990-09-22;Slovak University of Technology in Bratislava
9939;A__Abarca;2000-10-03;Colorado State University
8609;M__Martos;1982-01-19;China Agricultural University
8606;A__Segarra;1993-03-25;Beijing Normal University
9937;M__Lozano;1993-05-20;Slovak University of Technology in Bratislava
8607;M__Morales;1998-04-29;University of Nebraska-Lincoln
9938;D__López;1985-12-11;University of Copenhagen
9950;J__Sagra;2002-08-18;University of Guelph
8622;F__Cadegiani;1983-09-04;Colorado State University
9953;J__Yagüe;1957-12-30;University of Arkansas
8623;A__Russo;1964-01-10;Chinese Academy of Sciences
9954;I__Garutti;1952-07-28;University of Copenhagen
8620;J__Iglesias;1978-07-28;Beijing Normal University
9951;S__Carrasco;1979-02-18;University of Arkansas
8621;J__Varon;1974-10-02;Wuhan University
9952;A__Feijoo;1987-04-03;Kyoto University
8615;T__Amis;2000-08-03;Colorado State University
9946;E__Maseda;1994-03-17;Oklahoma State University
8616;P__Wagner;1997-01-16;University of Kentucky
9947;A__S__de_la_Rica;1981-04-03;University of Wisconsin-Madiso
8613;G__Prisk;1990-07-14;University of Copenhagen
9944;Jon_Ramos;2003-01-06;University of Arkansas
8614;C__Farrow;1991-06-23;University of Illinois
9945;I__Fernández;1971-05-30;University of Copenhagen
8619;G__Meduri;1985-06-12;University of Arkansas
8617;A__Malhotra;1984-11-30;University of Copenhagen
9948;J__Veganzones;1952-10-10;Stanford University
8618;P__Kory;1990-08-10;Oklahoma State University
9949;I__Insausti;1967-04-24;University of Wisconsin-Madiso
9960;P__García_Olivares;1989-02-28;University of Wisconsin-Madiso
8630;K__Sakai;1963-07-01;Colorado State University
9961;Alberto_Garriido;1967-02-13;Kansas State University
7301;G__Trichonas;1961-03-20;China Agricultural University
8633;M__Takemoto;1978-09-13;China Agricultural University
9964;Carmen_Deiros_García;1974-12-25;University of Wisconsin-Madiso
7300;Natalia_Mast;1948-12-15;Colorado State University
8634;S__Ceruti;1992-06-18;University of Wisconsin-Madiso
9965;E__P__Rosa;1964-12-06;University of Wisconsin-Madiso
7303;Sandra_S__Hammer;1983-12-16;University of Kentucky
8631;S__Matsumoto;2000-01-19;Wuhan University
9962;J__Guerrero;1986-04-14;University of Nebraska-Lincoln
7302;D__Chakraborty;1949-06-06;Wuhan University
8632;R__Kaszynski;1977-07-05;University of Guelph
9963;E__B__Parga;1975-03-28;University of Copenhagen
8626;S__Ficarra;1965-03-12;University of Copenhagen
9957;M__Piñeiro;1959-02-25;Kansas State University
8627;G__Laganà;1999-03-18;University of Kentucky
9958;M__Zaballos;1983-12-12;University of Copenhagen
8624;E__Tellone;1960-07-16;Colorado State University
9955;J__Hortal;1988-06-07;Beijing Normal University
8625;D__Barreca;1978-12-11;Kyoto University
9956;P__Piñeiro;1953-03-05;University of Arkansas
8628;K__Shiraki;1953-01-19;University of Wisconsin-Madiso
9959;J__Cedeño;1989-07-22;Colorado State University
8629;Noriaki_Sato;1962-12-11;Beijing Normal University
8640;Pietro_Greco;1972-12-02;Beijing Normal University
9971;J__Anton;1961-07-04;University of Illinois
8641;M__Spagnoletti;1955-02-17;University of Kentucky
9972;A__Sierra;1986-11-23;University of Wisconsin-Madiso
7310;J__Leipsic;1962-11-03;University of Copenhagen
